#
# File:	imbalance-summary.dat
#
# Note:	generated by ./gather-otu.scr in /home/fabian/Dewey/D5/D51/D511/D511.5_Graphs/Reference
# Note:	summary of tree im/balance measures
# Note:	number of tree topologies given by Wedderburn-Etherington numbers (OEIS A001190)
# Note:	extract data from ../ConstructTrees
# Note:	using -rwxrwxr-x 1 fabian fabian 34533 May 12 16:11 ../Sokal/xSokal
# Note:	1.N: number of leaves (operating taxonomic units);	2.D: maximum tree depth/height;	3.Sack: Sackin measure;	4.Coll: Colless measure;	5.InvM: inv-max measure after Sokal;	6.Entro: Shannon Entropy;	7.dia: tree diameter;	8.SSack: scaled Sackin measure (S-bal)/(chn-bal), bal=N*log2(N), chn=(N+2)*(N-1)/2;	9.CColl: scaled Colless measure (C-bal)/(chn-bal), bal=0, chn=(N-1)*(N-2)/2;	10.cher: number of cherries (a,b);	11.cat: length of longest caterpillar (z,(y,(...,(b,a))));	12.sym: number of symmetries (a,b) <-> (b,a);	13.tree: tree in Newick format;	
# Date:	Thu May 12 16:20:28 IST 2016
#

#1.N	2.D	3.Sack	4.Coll	5.InvM		6.Entro		7.dia	8.SSack		9.CColl		10.cher	11.cat	12.sym	13.tree	
# Note:	for 2 leaves there are 1 distinct topologies
10	8	48	28	3.592857	0.674966	10	0.711271	0.777778	2	7	2	(x,((x,x),(x,(x,(x,(x,(x,(x,x))))))))
10	7	47	25	4.450000	0.677317	9	0.663149	0.694444	3	2	4	(x,((x,x),(x,(x,(x,((x,x),(x,x)))))))
10	7	46	24	4.450000	0.682021	9	0.615028	0.666667	3	3	3	(x,((x,x),(x,(x,((x,x),(x,(x,x)))))))
10	7	45	23	4.450000	0.691428	9	0.566906	0.638889	3	4	3	(x,((x,x),(x,((x,x),(x,(x,(x,x)))))))
10	6	44	20	5.283333	0.696132	8	0.518785	0.555556	4	2	5	(x,((x,x),(x,((x,x),((x,x),(x,x))))))
10	6	44	20	4.783333	0.696132	8	0.518785	0.555556	3	3	4	(x,((x,x),(x,((x,(x,x)),(x,(x,x))))))
10	7	44	22	4.450000	0.710243	9	0.518785	0.611111	3	5	3	(x,((x,x),((x,x),(x,(x,(x,(x,x)))))))
10	6	43	19	5.283333	0.714946	8	0.470663	0.527778	4	2	5	(x,((x,x),((x,x),(x,((x,x),(x,x))))))
10	6	42	18	5.283333	0.724353	8	0.422542	0.500000	4	3	4	(x,((x,x),((x,x),((x,x),(x,(x,x))))))
10	6	42	18	4.783333	0.724353	8	0.422542	0.500000	3	4	3	(x,((x,x),((x,(x,x)),(x,(x,(x,x))))))
10	5	41	15	5.583333	0.733761	7	0.374420	0.416667	4	3	5	(x,((x,x),((x,(x,x)),((x,x),(x,x)))))
10	7	44	22	3.950000	0.710243	10	0.518785	0.611111	2	6	2	(x,((x,(x,x)),(x,(x,(x,(x,(x,x)))))))
10	6	43	19	4.783333	0.714946	9	0.470663	0.527778	3	3	4	(x,((x,(x,x)),(x,(x,((x,x),(x,x))))))
10	6	42	18	4.783333	0.724353	9	0.422542	0.500000	3	3	3	(x,((x,(x,x)),(x,((x,x),(x,(x,x))))))
10	6	41	17	4.783333	0.743168	9	0.374420	0.472222	3	4	3	(x,((x,(x,x)),((x,x),(x,(x,(x,x))))))
10	5	40	14	5.583333	0.752575	8	0.326299	0.388889	4	3	5	(x,((x,(x,x)),((x,x),((x,x),(x,x)))))
10	5	40	14	5.083333	0.752575	8	0.326299	0.388889	3	3	4	(x,((x,(x,x)),((x,(x,x)),(x,(x,x)))))
10	6	42	18	4.116667	0.724353	10	0.422542	0.500000	2	5	2	(x,((x,(x,(x,x))),(x,(x,(x,(x,x))))))
10	5	41	15	4.916667	0.733761	9	0.374420	0.416667	3	4	4	(x,((x,(x,(x,x))),(x,((x,x),(x,x)))))
10	5	40	14	4.916667	0.752575	9	0.326299	0.388889	3	4	3	(x,((x,(x,(x,x))),((x,x),(x,(x,x)))))
10	6	41	15	4.783333	0.743168	9	0.374420	0.416667	3	5	4	(x,(((x,x),(x,x)),(x,(x,(x,(x,x))))))
10	5	40	12	5.583333	0.752575	8	0.326299	0.333333	4	2	6	(x,(((x,x),(x,x)),(x,((x,x),(x,x)))))
10	5	39	11	5.583333	0.771389	8	0.278177	0.305556	4	3	5	(x,(((x,x),(x,x)),((x,x),(x,(x,x)))))
10	8	47	27	3.592857	0.750223	11	0.663149	0.750000	2	8	2	((x,x),(x,(x,(x,(x,(x,(x,(x,x))))))))
10	7	46	24	4.450000	0.752575	10	0.615028	0.666667	3	2	4	((x,x),(x,(x,(x,(x,((x,x),(x,x)))))))
10	7	45	23	4.450000	0.757279	10	0.566906	0.638889	3	3	3	((x,x),(x,(x,(x,((x,x),(x,(x,x)))))))
10	7	44	22	4.450000	0.766686	10	0.518785	0.611111	3	4	3	((x,x),(x,(x,((x,x),(x,(x,(x,x)))))))
10	6	43	19	5.283333	0.771389	9	0.470663	0.527778	4	2	5	((x,x),(x,(x,((x,x),((x,x),(x,x))))))
10	6	43	19	4.783333	0.771389	9	0.470663	0.527778	3	3	4	((x,x),(x,(x,((x,(x,x)),(x,(x,x))))))
10	7	43	21	4.450000	0.785500	10	0.470663	0.583333	3	5	3	((x,x),(x,((x,x),(x,(x,(x,(x,x)))))))
10	6	42	18	5.283333	0.790204	9	0.422542	0.500000	4	2	5	((x,x),(x,((x,x),(x,((x,x),(x,x))))))
10	6	41	17	5.283333	0.799611	9	0.374420	0.472222	4	3	4	((x,x),(x,((x,x),((x,x),(x,(x,x))))))
10	6	41	17	4.783333	0.799611	9	0.374420	0.472222	3	4	3	((x,x),(x,((x,(x,x)),(x,(x,(x,x))))))
10	5	40	14	5.583333	0.809018	8	0.326299	0.388889	4	3	5	((x,x),(x,((x,(x,x)),((x,x),(x,x)))))
10	7	42	20	4.450000	0.823129	10	0.422542	0.555556	3	6	3	((x,x),((x,x),(x,(x,(x,(x,(x,x)))))))
10	6	41	17	5.283333	0.827832	9	0.374420	0.472222	4	2	5	((x,x),((x,x),(x,(x,((x,x),(x,x))))))
10	6	40	16	5.283333	0.837240	9	0.326299	0.444444	4	3	4	((x,x),((x,x),(x,((x,x),(x,(x,x))))))
10	6	39	15	5.283333	0.856054	9	0.278177	0.416667	4	4	4	((x,x),((x,x),((x,x),(x,(x,(x,x))))))
10	5	38	12	6.083333	0.865461	8	0.230056	0.333333	5	2	6	((x,x),((x,x),((x,x),((x,x),(x,x)))))
10	5	38	12	5.583333	0.865461	8	0.230056	0.333333	4	3	5	((x,x),((x,x),((x,(x,x)),(x,(x,x)))))
10	6	39	15	4.783333	0.856054	9	0.278177	0.416667	3	5	3	((x,x),((x,(x,x)),(x,(x,(x,(x,x))))))
10	5	38	12	5.583333	0.865461	8	0.230056	0.333333	4	3	5	((x,x),((x,(x,x)),(x,((x,x),(x,x)))))
10	5	37	11	5.583333	0.884276	8	0.181934	0.305556	4	3	4	((x,x),((x,(x,x)),((x,x),(x,(x,x)))))
10	5	38	12	4.916667	0.865461	9	0.230056	0.333333	3	4	4	((x,x),((x,(x,(x,x))),(x,(x,(x,x)))))
10	5	37	9	5.583333	0.884276	8	0.181934	0.250000	4	4	5	((x,x),(((x,x),(x,x)),(x,(x,(x,x)))))
10	4	36	6	6.333333	0.903090	7	0.133812	0.166667	5	2	8	((x,x),(((x,x),(x,x)),((x,x),(x,x))))
10	7	42	20	3.950000	0.823129	11	0.422542	0.555556	2	7	2	((x,(x,x)),(x,(x,(x,(x,(x,(x,x)))))))
10	6	41	17	4.783333	0.827832	10	0.374420	0.472222	3	3	4	((x,(x,x)),(x,(x,(x,((x,x),(x,x))))))
10	6	40	16	4.783333	0.837240	10	0.326299	0.444444	3	3	3	((x,(x,x)),(x,(x,((x,x),(x,(x,x))))))
10	6	39	15	4.783333	0.856054	10	0.278177	0.416667	3	4	3	((x,(x,x)),(x,((x,x),(x,(x,(x,x))))))
